,Compound,Date,Negative,Neutral,Positive,Source Account,Text,Tweets Ago
405,0.0,Mon Jun 25 20:10:03 +0000 2018,1.0,0.0,0.0,@nytimes,Here is what we know about the 300 some children who were separated from their parents and quietly dropped on New Yâ€¦ https://t.co/7nHpbf1lN0,6
406,-0.128,Mon Jun 25 20:00:08 +0000 2018,0.69,0.192,0.118,@nytimes,A Times reporter's past affair with a security aide. A leak inquiry alarming First Amendment groups. Inside the casâ€¦ https://t.co/4p45L2AxTL,7
407,0.4939,Mon Jun 25 19:50:05 +0000 2018,0.833,0.0,0.167,@nytimes,FIFA fined 3 Switzerland players for flashing a hand gesture with political overtones in a World Cup match againstâ€¦ https://t.co/ghSvULF2Sn,8
408,-0.1779,Mon Jun 25 19:40:05 +0000 2018,0.786,0.122,0.092,@nytimes,RT @peterbakernyt: The so-called yield curve is perilously close to predicting a recession â€” something it has done before with surprising aâ€¦,9
409,-0.3875,Mon Jun 25 19:30:07 +0000 2018,0.866,0.134,0.0,@nytimes,"""I don't know how it works and I don't care. Never eating instant ramen any other way again."" https://t.co/deYJCW2XeO",10
410,0.0,Mon Jun 25 19:25:07 +0000 2018,1.0,0.0,0.0,@nytimes,RT @katie_thomas: A wave of breakthrough drugs is transforming the medical world. But what if some of these expensive drugs don't work thatâ€¦,11
411,-0.7579,Mon Jun 25 19:15:13 +0000 2018,0.667,0.333,0.0,@nytimes,The evidence combined exposes Syria and Russiaâ€™s lies. Our conclusion: Bashar al-Assad used a chlorine bomb to gasâ€¦ https://t.co/8g4ZveDNS7,12
412,0.2023,Mon Jun 25 19:14:43 +0000 2018,0.735,0.118,0.147,@nytimes,"We also analyzed the bomb itself, studying the debris, the damage it caused and the corrosion on its casing. This eâ€¦ https://t.co/0BsTfRzZCD",13
413,-0.5574,Mon Jun 25 19:12:15 +0000 2018,0.847,0.153,0.0,@nytimes,"We were able to reconstruct the buildingâ€™s layout, confirming that this is where at least 34 people died â€” men, womâ€¦ https://t.co/Bmhq3UdFUb",14
414,0.0,Mon Jun 25 19:08:05 +0000 2018,1.0,0.0,0.0,@nytimes,"We gathered a vast trove of information, using 67 videos filmed by witnesses and images broadcast by Russian TV. Weâ€¦ https://t.co/71ylHI5fZ3",15
415,0.3818,Mon Jun 25 19:03:34 +0000 2018,0.874,0.0,0.126,@nytimes,"We focused on one street where entire buildings were leveled by conventional bombs. Then, we identified a single apâ€¦ https://t.co/vqMHb54WbS",16
416,-0.8225,Mon Jun 25 19:00:35 +0000 2018,0.691,0.309,0.0,@nytimes,"Dozens of people were killed in a chemical attack in Douma, Syria in April, triggering U.S.-led airstrikes inside tâ€¦ https://t.co/6vEKYXXp9f",17
417,-0.2732,Mon Jun 25 18:50:09 +0000 2018,0.684,0.179,0.137,@nytimes,"The Supreme Court declined to hear the appeal of Brendan Dassey, whose murder conviction was documented in the Netfâ€¦ https://t.co/5FkFRkXNwK",18
418,0.0,Mon Jun 25 18:40:05 +0000 2018,1.0,0.0,0.0,@nytimes,"RT @nytimesarts: We spent three days in Wyoming with Kanye West, hip-hop's biggest firebrand, as he tended to his scars https://t.co/zHuBTSâ€¦",19
419,0.0,Mon Jun 25 18:30:03 +0000 2018,1.0,0.0,0.0,@nytimes,5 takeaways from Turkeyâ€™s election https://t.co/HLKyEyIw5l,20
420,0.5106,Mon Jun 25 18:20:06 +0000 2018,0.717,0.082,0.201,@nytimes,"RT @nytimesarts: We rounded up a selection of good reads to help you sort through that bizarre ""Westworld"" finale. Dig into them here: httpâ€¦",21
421,-0.2124,Mon Jun 25 18:13:01 +0000 2018,0.785,0.123,0.093,@nytimes,"David de Gea may be the best goalkeeper in the world, but heâ€™s the only keeper without a save in the World Cup. Livâ€¦ https://t.co/XKylRT7JYQ",22
422,0.8807,Mon Jun 25 18:03:39 +0000 2018,0.673,0.0,0.327,@nytimes,Portugal has won 10 of their last 11 World Cup games. So itâ€™ll take something special for Iran to win today. Live uâ€¦ https://t.co/BPLrUUmV7X,23
423,-0.4404,Mon Jun 25 17:45:07 +0000 2018,0.847,0.153,0.0,@nytimes,A small dagger. 2 arrowheads. A wooden block with a deer's antler. Archaeologists study what Ã–tzi the Iceman did wiâ€¦ https://t.co/6BmEw4JnBN,24
424,0.5574,Mon Jun 25 17:35:03 +0000 2018,0.806,0.0,0.194,@nytimes,RT @adamliptak: Supreme Court wonâ€™t hear appeal from â€œMaking a Murdererâ€ subject Brendan Dassey.  Background here:  https://t.co/6hys9zEvUn,25
425,-0.6369,Mon Jun 25 17:25:06 +0000 2018,0.743,0.257,0.0,@nytimes,"John Oliver condemned Chinaâ€™s human rights record and mocked its president, Xi Jinping, for censoring Winnie-the-Poâ€¦ https://t.co/oR7k39Yvrr",26
426,0.0,Mon Jun 25 17:15:06 +0000 2018,1.0,0.0,0.0,@nytimes,"""Our concern is about the rain. The water inside the cave keeps rising."" https://t.co/CLsZukXvRK",27
427,0.25,Mon Jun 25 17:05:15 +0000 2018,0.917,0.0,0.083,@nytimes,"RT @NYTNational: Scenes from the border: Families are camped in the Mexican town of Nogales, waiting for their chance to petition for asyluâ€¦",28
428,0.0,Mon Jun 25 16:55:05 +0000 2018,1.0,0.0,0.0,@nytimes,"Sleep apnea can be downright deadly, and not just for those who have it. https://t.co/Isc5lOrEwH",29
429,0.5994,Mon Jun 25 16:45:04 +0000 2018,0.843,0.0,0.157,@nytimes,"â€œDuring the NCAA tournament, Super Bowl week, any big event, you canâ€™t get a room in Las Vegas and Atlantic City isâ€¦ https://t.co/8EBQd4MtAI",30
430,0.765,Mon Jun 25 16:35:05 +0000 2018,0.552,0.123,0.325,@nytimes,RT @TimHerrera: You know that weird mix of pride and jealousy you feel when a friend excels at â€œyourâ€ thing? Hereâ€™s where that feeling comeâ€¦,31
431,-0.1531,Mon Jun 25 16:25:06 +0000 2018,0.922,0.078,0.0,@nytimes,"Many have accused Harvey Weinstein of sexual misconduct, but he faces trial in only 2 cases. Should the other womenâ€¦ https://t.co/IfRWWW6QDr",32
432,0.0,Mon Jun 25 16:15:06 +0000 2018,1.0,0.0,0.0,@nytimes,"RT @nytopinion: Strip all the other rationales away from this draconian immigration policy, writes @CharlesMBlow. This is at the core: Whitâ€¦",33
433,0.0,Mon Jun 25 16:05:06 +0000 2018,1.0,0.0,0.0,@nytimes,Here's every team's path to the next round (except for those who have none) https://t.co/T9KRNxBVvH,34
434,0.0,Mon Jun 25 15:55:08 +0000 2018,1.0,0.0,0.0,@nytimes,The â€œachievement gapâ€ has been the focus of much education policy for decades. Now educators are concerned with theâ€¦ https://t.co/e74KrC5YPP,35
435,-0.8271,Mon Jun 25 15:45:07 +0000 2018,0.722,0.278,0.0,@nytimes,RT @nytvideo: One chlorine bomb. Two floors of an apartment building. Dozens killed in Syria. Our visual investigation is the most detailedâ€¦,36
436,0.0,Mon Jun 25 15:35:03 +0000 2018,1.0,0.0,0.0,@nytimes,Mo Salah is said to be considering retiring from Egypt's national soccer team after an uproar over his interactionsâ€¦ https://t.co/nNqjkFSU3F,37
437,0.0,Mon Jun 25 15:25:05 +0000 2018,1.0,0.0,0.0,@nytimes,"RT @joncaramanica: 3 days in Wyoming with Kanye
https://t.co/q1mBJTs0YD",38
438,-0.3612,Mon Jun 25 15:15:05 +0000 2018,0.878,0.122,0.0,@nytimes,President Trump criticized Jimmy Fallon on Twitter. Fallon responded by saying he would make a donation in the presâ€¦ https://t.co/SxJ9qX4176,39
439,0.4019,Mon Jun 25 15:05:06 +0000 2018,0.876,0.0,0.124,@nytimes,"Cyclists in Los Angeles draw a special kind of vitriol from drivers in America's car capital. Now, riders are tryinâ€¦ https://t.co/Kxfr6K20FI",40
440,-0.765,Mon Jun 25 14:57:41 +0000 2018,0.777,0.223,0.0,@nytimes,It's going from bad to worse for Russia as they face Uruguay. Russia is down 2-0 and is down to 10 men. Live updateâ€¦ https://t.co/ZB5hiZ49g8,41
441,-0.1779,Mon Jun 25 14:45:10 +0000 2018,0.766,0.134,0.1,@nytimes,The yield curve is perilously close to predicting a recession â€” something it has done before with surprising accuraâ€¦ https://t.co/ljg0sYrgQx,42
442,-0.3182,Mon Jun 25 14:35:06 +0000 2018,0.905,0.095,0.0,@nytimes,"""If export markets get shut off, I could see us getting to the point where weâ€™re dumping our milk in the fields,"" sâ€¦ https://t.co/tQp4PrDd7u",43
443,-0.1786,Mon Jun 25 14:25:05 +0000 2018,0.918,0.082,0.0,@nytimes,RT @ScottShaneNYT: Never easy to write about a colleague. But here's what @grynbaum @FlitterOnFraud and I found in a deeper look at a veryâ€¦,44
444,-0.3612,Mon Jun 25 14:14:20 +0000 2018,0.821,0.179,0.0,@nytimes,Harley-Davidson will shift some U.S. production abroad to avoid European Union tariffs imposed in retaliation to Prâ€¦ https://t.co/FzOJvYU5gR,45
445,0.8176,Mon Jun 25 14:13:34 +0000 2018,0.737,0.0,0.263,@nytimes,"Suarez took a free kick from inches outside the box, and sent it perfectly into the corner of the net. Follow for lâ€¦ https://t.co/4QuaXbkUOC",46
446,0.0,Mon Jun 25 14:11:01 +0000 2018,1.0,0.0,0.0,@nytimes,"""Taking a child away from their parents is a profound act. The only reason we do it in America is because we have dâ€¦ https://t.co/R9HoCVJFht",47
447,0.0,Mon Jun 25 14:00:04 +0000 2018,1.0,0.0,0.0,@nytimes,"""We need to be able to be in situations where you can be irresponsible,"" Kanye West said. ""That's one of the greatâ€¦ https://t.co/EhQizWxxPH",48
448,0.25,Mon Jun 25 13:45:05 +0000 2018,0.909,0.0,0.091,@nytimes,"""We now have concrete evidence that Scott Pruitt offered to use taxpayer resources to do favors for the lobbyist whâ€¦ https://t.co/PTfP1v3otP",49
449,-0.2263,Mon Jun 25 13:30:05 +0000 2018,0.909,0.091,0.0,@nytimes,A 15-year-old migrant boy who was housed in a large shelter in Texas walked off its premises and disappeared into tâ€¦ https://t.co/WkkQV2ez2G,50
450,-0.5719,Mon Jun 25 13:20:06 +0000 2018,0.701,0.299,0.0,@nytimes,President Trump criticized a Virginia restaurant that refused to serve Sarah Huckabee Sanders https://t.co/xT8RmHO2N7,51
451,0.4019,Mon Jun 25 13:10:08 +0000 2018,0.886,0.0,0.114,@nytimes,"""What I have inside of me is an undeveloped baby,"" she recalled telling the pharmacist. ""I need this to help get itâ€¦ https://t.co/n8gTWuVgaM",52
452,0.0,Mon Jun 25 13:00:20 +0000 2018,1.0,0.0,0.0,@nytimes,Morning Briefing: Here's what you need to know to start your day https://t.co/dEirVcLUAd https://t.co/cVc1GvrrZJ,53
453,-0.5106,Mon Jun 25 12:50:03 +0000 2018,0.837,0.163,0.0,@nytimes,Trump administration officials rejected a study by the Department of Health and Human Services that found that refuâ€¦ https://t.co/slQgtgnPln,54
454,0.6908,Mon Jun 25 12:39:04 +0000 2018,0.769,0.0,0.231,@nytimes,"The Season 2 finale of ""Westworld"" may not have been the best episode, but it was certainly the most ""Westworld"" epâ€¦ https://t.co/Kpc3yBKwrN",55
455,0.2023,Mon Jun 25 12:30:09 +0000 2018,0.909,0.0,0.091,@nytimes,"The dairy industry now faces substantial tariffs on products it exports as Mexico, Canada and other countries retalâ€¦ https://t.co/zCgYw2N3cR",56
456,0.0,Mon Jun 25 12:20:05 +0000 2018,1.0,0.0,0.0,@nytimes,"David Bossie, President Trump's former deputy campaign manager, told a black guest on Fox News, ""You're out of yourâ€¦ https://t.co/D0JYJJ2FOy",57
457,-0.8271,Mon Jun 25 12:11:03 +0000 2018,0.7,0.3,0.0,@nytimes,One chlorine bomb. Two floors of an apartment building. Dozens killed in Syria. Our visual investigation is the mosâ€¦ https://t.co/sRWBWVg71a,58
458,0.4215,Mon Jun 25 12:00:11 +0000 2018,0.865,0.0,0.135,@nytimes,"Your daily @DealBook Briefing:

â€¢ Uber says it's changed. This week, a judge will decide if that's true.

â€¢ Trump pâ€¦ https://t.co/fioE7E3LMS",59
459,-0.2382,Mon Jun 25 11:44:05 +0000 2018,0.818,0.11,0.072,@nytimes,RT @AshleyAtTimes: The killing of Lesandro Guzman-Feliz last week could have gone unsolved like so many other crimes. But video and socialâ€¦,60
460,0.4588,Mon Jun 25 11:30:09 +0000 2018,0.84,0.0,0.16,@nytimes,"""If you want to continue down the road, then yes, ma'am, we need to know what country you're a citizen of,"" the  Boâ€¦ https://t.co/hfNlu94DGh",61
461,-0.8885,Mon Jun 25 11:20:03 +0000 2018,0.618,0.382,0.0,@nytimes,"""When youâ€™ve got a gun to your head, people threatening to rape your daughter, extort your business, force your sonâ€¦ https://t.co/HvF0g2aPpf",62
462,0.4019,Mon Jun 25 11:11:06 +0000 2018,0.661,0.11,0.229,@nytimes,Some migrant families have determined that separation or detention in the United States is preferable to remainingâ€¦ https://t.co/SmktUIwsUN,63
463,-0.0258,Mon Jun 25 11:00:06 +0000 2018,0.737,0.134,0.129,@nytimes,"Javier Solana, a former secretary general of NATO, has been denied electronic authorization to enter the United Staâ€¦ https://t.co/sw2fmi7I63",64
464,-0.296,Mon Jun 25 10:48:03 +0000 2018,0.905,0.095,0.0,@nytimes,"Many young women in Riyadh and Jidda have no plans to start driving, even though they have licenses from the Unitedâ€¦ https://t.co/gSn5a5Rpkv",65
465,0.101,Mon Jun 25 10:40:04 +0000 2018,0.721,0.153,0.127,@nytimes,"On Friday, Airbus delivered a stark warning to the British government: Give us more clarity, or we might leave theâ€¦ https://t.co/pPbVF6tWAv",66
466,0.0,Mon Jun 25 10:29:05 +0000 2018,1.0,0.0,0.0,@nytimes,"Any day now, the Israeli army says, bulldozers will wipe the West Bank Bedouin community of Khan al-Ahmar off the mâ€¦ https://t.co/8NCUhlSwRo",67
467,0.0258,Mon Jun 25 10:21:06 +0000 2018,0.942,0.0,0.058,@nytimes,Tens of thousands of Britons opposed to the countryâ€™s withdrawal from the European Union marched through the streetâ€¦ https://t.co/93nm19VvfR,68
468,0.3818,Mon Jun 25 10:15:07 +0000 2018,0.89,0.0,0.11,@nytimes,"""Wearing the same outfits that they use to farm, scarves tied around their heads to protect them from the hot sun,â€¦ https://t.co/Aovk2cRTE0",69
469,0.0,Mon Jun 25 10:05:05 +0000 2018,1.0,0.0,0.0,@nytimes,MorningÂ Briefing: Here's what you need to know to start your day https://t.co/BoodAuDptP https://t.co/gYtE9tHJpL,70
470,0.437,Mon Jun 25 10:00:22 +0000 2018,0.712,0.058,0.23,@nytimes,The Equifax data breach affected 145 million people. Most got an apology and free credit monitoring. But some foundâ€¦ https://t.co/IdtCeTRaEW,71
471,0.0,Mon Jun 25 09:44:05 +0000 2018,1.0,0.0,0.0,@nytimes,"Even after qualifying for it, thousands of people in New Zealand still must wait for public housing, sometimes forâ€¦ https://t.co/4iii1rPRyq",72
472,0.0,Mon Jun 25 09:29:06 +0000 2018,1.0,0.0,0.0,@nytimes,Uber this week begins an appeal to reverse a decision by London's regulators to revoke its operating license https://t.co/vIfGF7pjjI,73
473,-0.296,Mon Jun 25 09:16:03 +0000 2018,0.905,0.095,0.0,@nytimes,"RT @NYTFashion: It is one of the most secretive brands in the luxury business, with mysterious billionaire owners and virtually no communicâ€¦",74
474,0.4215,Mon Jun 25 09:00:20 +0000 2018,0.865,0.0,0.135,@nytimes,President Trump said that those who cross into the United States illegally should be sent back immediately withoutâ€¦ https://t.co/xvMDgnGLE2,75
475,0.4215,Mon Jun 25 08:43:05 +0000 2018,0.877,0.0,0.123,@nytimes,"Parents of more than 2,300 children who were separated after their arrival in the United States now face lengthy buâ€¦ https://t.co/uLotoErlgX",76
476,0.0,Mon Jun 25 08:32:07 +0000 2018,1.0,0.0,0.0,@nytimes,"The Hungarian State Opera canceled performances of the musical ""Billy Elliot,"" after a newspaper columnist accusedâ€¦ https://t.co/7PKl55TmFF",77
477,0.2975,Mon Jun 25 08:16:04 +0000 2018,0.905,0.0,0.095,@nytimes,"""They have a right to seek asylum, and that isn't being guaranteed at the moment. It's kind of like you are jailedâ€¦ https://t.co/aXJFB7RI25",78
478,0.3612,Mon Jun 25 07:59:05 +0000 2018,0.695,0.104,0.201,@nytimes,"For the second time this month, the authorities in Italy and Malta are refusing to allow a rescue ship with hundredâ€¦ https://t.co/TlAM6svKWy",79
479,-0.5574,Mon Jun 25 07:46:03 +0000 2018,0.865,0.135,0.0,@nytimes,"RT @nytimesworld: Kim Jong-pil, who died Saturday at 92, was the last of the â€œThree Kimsâ€ who dominated South Korean politics for decades hâ€¦",80
480,0.4939,Mon Jun 25 07:30:06 +0000 2018,0.792,0.0,0.208,@nytimes,"Turkish voters gave Recep Tayyip Erdogan a decisive victory in national elections on Sunday, granting him vastly exâ€¦ https://t.co/AiAYjFEmK1",81
481,0.0,Mon Jun 25 07:21:24 +0000 2018,1.0,0.0,0.0,@nytimes,Elizabeth Warren denounced President Trump's policies in Reno. Hours later he responded in Las Vegas with a slur. Sâ€¦ https://t.co/Uf4Hxj1D3I,82
482,-0.4588,Mon Jun 25 07:04:09 +0000 2018,0.8,0.2,0.0,@nytimes,Ever Felt Jealous of a Friendâ€™s Accomplishment? Hereâ€™s How to Get Around It https://t.co/vxekIjSsRM,83
483,0.0,Mon Jun 25 06:49:35 +0000 2018,1.0,0.0,0.0,@nytimes,Germany and Italy at Odds as Leaders Confer on Migration https://t.co/ZpPNLj0y0r,84
484,-0.3291,Mon Jun 25 06:38:54 +0000 2018,0.85,0.15,0.0,@nytimes,"The Warped Tour has showcased female stars over the years, including No Doubt, Katy Perry and Paramore, but its genâ€¦ https://t.co/ldFiKwHH5U",85
485,0.0,Mon Jun 25 06:22:02 +0000 2018,1.0,0.0,0.0,@nytimes,Former editors and reporters from The Denver Post are starting their own news outlet called The Colorado Sun https://t.co/akBrZbuUBC,86
486,0.296,Mon Jun 25 06:05:32 +0000 2018,0.784,0.0,0.216,@nytimes,"Nina Simone's childhood home is now a National Treasure
https://t.co/btTjQ7mHm5",87
487,0.0,Mon Jun 25 05:49:26 +0000 2018,1.0,0.0,0.0,@nytimes,We've brought you a new way to follow all of the World Cup action. Sign up for direct messages from @NYTsports in Râ€¦ https://t.co/W7Z8awykrK,88
488,0.0,Mon Jun 25 05:31:58 +0000 2018,0.8,0.1,0.1,@nytimes,"RT @nytimestravel: The mayor of Palma de Majorica is banning short-term rentals through sites like Airbnb, as residents complain they are aâ€¦",89
489,0.0,Mon Jun 25 05:15:49 +0000 2018,1.0,0.0,0.0,@nytimes,This tent city houses migrant children between 13 and 17. Reporters havenâ€™t been allowed in â€” so we used aerial imaâ€¦ https://t.co/QgnjzX6tQ3,90
490,0.0,Mon Jun 25 05:00:57 +0000 2018,1.0,0.0,0.0,@nytimes,"Yayoi Kusama first presented ""Narcissus Garden"" at the 1966 Venice Biennale. On July 1, it comes to the Rockaways. https://t.co/ZwlF9dq1yn",91
491,-0.4767,Mon Jun 25 04:44:39 +0000 2018,0.846,0.154,0.0,@nytimes,Elon Musk said a disgruntled employee had broken into Tesla's computer systems in an attempt to disrupt manufacturiâ€¦ https://t.co/VUPvO047BE,92
492,0.0,Mon Jun 25 04:30:06 +0000 2018,1.0,0.0,0.0,@nytimes,"""There is a stream of bourbon and water running down the hillside that has taken much time to properly and thoroughâ€¦ https://t.co/SNwu6vCTrL",93
493,0.0,Mon Jun 25 04:18:18 +0000 2018,1.0,0.0,0.0,@nytimes,Uber Claims to Have Changed. A London Judge Will Decide. https://t.co/KPUDqz5fDp,94
494,0.4404,Mon Jun 25 04:15:28 +0000 2018,0.884,0.0,0.116,@nytimes,"75% of Americans say immigration is good for the nation, the most to say so since at least 2001, according to a newâ€¦ https://t.co/xAgsefAcTs",95
495,0.25,Mon Jun 25 04:00:40 +0000 2018,0.875,0.0,0.125,@nytimes,The current system favors low-risk research and proposals by older scientists and white men https://t.co/146dobJptF,96
496,0.0,Mon Jun 25 03:42:47 +0000 2018,1.0,0.0,0.0,@nytimes,Astronomers have discovered thousands of exoplanets circling other stars within our galaxy. Is life only possible oâ€¦ https://t.co/x0UltP8oNg,97
497,-0.6429,Mon Jun 25 03:23:33 +0000 2018,0.764,0.236,0.0,@nytimes,"â€œIâ€™m not 20. I donâ€™t want to be 20, but Iâ€™m really freaking cool.â€ Meet the grandmas of Instagram. https://t.co/duHxApd9iL",98
498,0.8109,Mon Jun 25 03:05:14 +0000 2018,0.731,0.0,0.269,@nytimes,"""YES WE ALL CARE. Y-DONâ€™T-U.""

See some of the messages that people are painting and taping on their jackets in resâ€¦ https://t.co/GJrDqwWxXw",99
499,-0.6597,Mon Jun 25 02:50:48 +0000 2018,0.694,0.306,0.0,@nytimes,â€˜A Catharsis Sculptureâ€™: An Artist Makes a Monument to Cancer Survivors https://t.co/K6m4Ht0XA2,100
